year,km_driven,seats,selling_price,mileage_no,engine_no,max_power_no,torque_nm,f_diesel,f_petrol,f_lpg,f_cng,seller_type_individual,seller_type_dealer,seller_type_trusted_dealer,owner_no,transmission_no
2010,120000,5.0,105000,18.0,1248.0,75.0,190.0,1,0,0,0,1,0,0,2,1
2011,300000,7.0,830000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,3,1
2013,43978,5.0,450000,28.4,1248.0,74.0,190.0,1,0,0,0,0,1,0,2,1
2014,10000,5.0,250000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
2008,70000,5.0,45000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,1,1
2018,25000,5.0,438999,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
2014,54000,5.0,484999,23.0,1498.0,98.96,205.0,1,0,0,0,0,1,0,1,1
2014,31000,5.0,550000,23.59,1364.0,67.06,170.0,1,0,0,0,1,0,0,1,1
2010,65000,5.0,200000,18.9,1061.0,67.0,84.0,0,1,0,0,1,0,0,1,1
2019,19000,5.0,1750000,13.96,1451.0,141.0,250.0,0,1,0,0,0,1,0,1,2
2015,33000,5.0,620000,20.14,1498.0,88.8,230.0,1,0,0,0,1,0,0,1,1
2015,50000,5.0,310000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
2010,50000,5.0,180000,15.6,1196.0,70.0,102.0,0,1,0,0,1,0,0,2,1
2012,100000,5.0,400000,20.46,1461.0,83.8,200.0,1,0,0,0,1,0,0,2,1
2009,137000,5.0,135000,17.0,1405.0,70.0,132.389775,1,0,0,0,1,0,0,2,1
2015,58945,7.0,700000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2013,27000,5.0,250000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2013,145000,7.0,310000,15.3,2956.0,83.83,250.0,1,0,0,0,1,0,0,1,1
2006,25000,5.0,175000,13.0,1795.0,127.0,162.79039,0,1,0,0,1,0,0,3,1
2012,120000,5.0,300000,18.5,1197.0,82.85,113.7,0,1,0,0,1,0,0,1,1
2015,40000,5.0,400000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,2
2016,80000,5.0,1050000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
2015,10000,5.0,486000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2012,70000,5.0,120000,18.6,1199.0,79.4,108.0,0,1,0,0,1,0,0,3,1
2012,60000,5.0,130000,22.3,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2004,120000,5.0,80000,13.2,1495.0,94.0,122.583125,0,1,0,0,1,0,0,2,1
2017,29000,5.0,600000,22.0,1498.0,108.495,250.0,1,0,0,0,1,0,0,1,1
2008,80000,5.0,140000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,3,1
2010,110000,5.0,409999,15.6,1497.0,116.3,146.0,0,1,0,0,1,0,0,3,2
2017,41232,5.0,589000,26.59,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2012,150000,5.0,150000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,3,1
2011,125000,5.0,300000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,1,1
2018,69779,5.0,600000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
2013,70000,5.0,178000,30.46,796.0,47.3,69.0,0,0,0,1,1,0,0,2,1
2017,40000,5.0,350000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2014,78000,7.0,525000,15.05,2179.0,147.9,320.0,1,0,0,0,0,1,0,2,1
2010,114000,5.0,700000,14.3,1798.0,160.0,250.0,0,1,0,0,1,0,0,1,1
2011,116500,5.0,350000,23.0,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,1,1
2014,49025,5.0,300000,15.37,1196.0,73.0,101.0,0,1,0,0,1,0,0,1,1
2013,70000,5.0,325000,21.9,1396.0,88.76,219.6,1,0,0,0,1,0,0,3,1
2017,80000,5.0,700000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,1
2016,56900,8.0,1490000,13.68,2393.0,147.8,343.0,1,0,0,0,1,0,0,2,1
2014,65000,5.0,459999,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2005,140000,5.0,130000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
2006,100000,5.0,200000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,2,1
2016,66000,7.0,725000,20.77,1248.0,88.8,200.0,1,0,0,0,0,1,0,1,1
2011,80000,5.0,129000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
2012,70000,5.0,185000,13.45,1086.0,62.1,96.1,0,0,1,0,1,0,0,2,1
2015,51000,5.0,475000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,1
2007,63000,5.0,80000,18.9,1061.0,67.0,84.0,0,1,0,0,1,0,0,3,2
2007,50000,5.0,150000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,3,1
2016,120000,9.0,550000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
2016,120000,9.0,600000,15.96,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
2017,5000,5.0,675000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2013,87452,5.0,480000,22.77,1498.0,98.59,205.0,1,0,0,0,0,1,0,2,1
2010,50000,14.0,235000,10.71,1948.0,90.0,190.0,1,0,0,0,1,0,0,1,1
2014,70000,5.0,400000,19.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
2014,80000,5.0,450000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2011,72000,5.0,140000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2008,163000,5.0,200000,17.8,1399.0,68.0,159.848395,1,0,0,0,1,0,0,1,1
2019,25000,5.0,1630000,17.0,1956.0,138.1,350.0,1,0,0,0,1,0,0,1,1
2019,10000,7.0,1450000,17.3,1497.0,121.0,300.0,1,0,0,0,1,0,0,1,1
2015,57000,7.0,670000,15.4,1997.0,120.0,280.0,1,0,0,0,1,0,0,2,1
2015,110000,5.0,550000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2015,35000,5.0,400000,23.0,1248.0,88.7,200.0,1,0,0,0,1,0,0,1,1
2015,108000,5.0,850000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
2017,80000,6.0,380000,25.32,1198.0,77.0,190.0,1,0,0,0,1,0,0,1,1
2017,35000,5.0,675000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2016,130000,7.0,650000,17.45,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2016,70000,5.0,745000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2008,152500,5.0,235000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,1,1
2019,60000,5.0,900000,25.1,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2006,178500,5.0,200000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,3,1
2010,80000,5.0,250000,22.07,1199.0,73.9,180.0,1,0,0,0,1,0,0,4,1
2007,120000,5.0,138000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,2,1
2019,30000,5.0,975000,23.0,1498.0,98.96,205.0,1,0,0,0,1,0,0,1,1
2015,84000,5.0,650000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2011,89000,5.0,270000,21.1,1248.0,73.9,113.0,1,0,0,0,1,0,0,2,1
2008,66530,5.0,100000,18.9,1061.0,67.0,84.0,0,1,0,0,1,0,0,2,1
2016,60000,5.0,591000,21.49,1498.0,108.5,250.0,1,0,0,0,0,1,0,1,1
2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
2016,63000,9.0,445000,15.3,2956.0,83.8,250.0,1,0,0,0,0,1,0,1,1
2005,90000,5.0,60000,17.3,993.0,60.0,78.0,0,1,0,0,1,0,0,2,1
2018,10000,5.0,390000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
2013,67000,5.0,580000,20.4,1461.0,108.5,240.0,1,0,0,0,1,0,0,2,1
2016,65100,7.0,730000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,2,1
2018,2000,5.0,2475000,16.8,1984.0,150.0,350.0,1,0,0,0,0,1,0,1,2
2017,60000,5.0,957000,21.38,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
2010,35000,5.0,200000,18.9,998.0,67.1,90.0,0,1,0,0,0,1,0,1,1
2010,265000,9.0,285000,14.8,2499.0,80.0,186.32635,1,0,0,0,1,0,0,4,1
2016,100000,7.0,600000,17.45,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2010,50000,5.0,300000,15.0,1586.0,104.68,1421.96425,0,1,0,0,1,0,0,1,1
2018,40000,5.0,1000000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2018,63000,7.0,700000,15.3,2956.0,83.83,250.0,1,0,0,0,1,0,0,1,1
2011,40000,5.0,229999,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
2016,100000,5.0,220000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2015,80000,5.0,650000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,1,1
2015,30000,5.0,335000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2016,47370,5.0,330000,21.94,1196.0,63.0,83.0,0,0,0,1,1,0,0,1,1
2015,120000,7.0,520000,11.57,2179.0,138.1,320.0,1,0,0,0,1,0,0,1,1
2017,107000,5.0,620000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2019,20000,5.0,1145000,23.0,1498.0,98.96,205.0,1,0,0,0,1,0,0,1,1
2016,80000,5.0,700000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2014,120000,5.0,200000,19.1,1405.0,70.0,135.4,1,0,0,0,1,0,0,2,1
2019,16500,5.0,1090000,17.0,1197.0,110.0,200.0,0,1,0,0,0,1,0,1,1
2018,12000,7.0,3250000,10.91,3198.0,197.0,470.0,1,0,0,0,1,0,0,1,2
2017,35000,5.0,850000,22.0,1582.0,126.2,259.87,1,0,0,0,1,0,0,3,1
2014,77000,7.0,1500000,12.55,2982.0,168.5,343.0,1,0,0,0,0,1,0,1,1
2016,90000,7.0,600000,18.49,1493.0,100.0,230.0,1,0,0,0,1,0,0,2,2
2012,109322,5.0,225000,16.36,1495.0,93.7,124.6,0,1,0,0,1,0,0,2,1
2019,60000,5.0,450000,21.94,1196.0,61.7,85.0,0,0,0,1,1,0,0,1,1
2013,49500,5.0,198000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
2016,39000,5.0,819999,19.67,1582.0,126.2,259.9,1,0,0,0,0,1,0,1,1
2015,70000,5.0,292000,20.0,1399.0,68.05,160.0,1,0,0,0,1,0,0,1,1
2018,24400,5.0,550000,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2017,25000,5.0,665000,21.5,1497.0,108.5,260.0,1,0,0,0,1,0,0,1,1
2019,15000,5.0,550000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2007,90000,5.0,130000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
2008,78000,7.0,450000,15.4,1997.0,120.0,280.0,1,0,0,0,0,1,0,1,1
2014,25000,5.0,351000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,1,1
2009,70000,5.0,180000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,2,1
2019,25000,5.0,655000,21.21,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2018,83844,7.0,875000,24.52,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
2017,50000,5.0,625000,25.4,1186.0,73.97,190.25,1,0,0,0,1,0,0,1,1
2006,114321,5.0,180000,17.8,1399.0,68.0,159.848395,1,0,0,0,1,0,0,2,1
2016,33000,7.0,1850000,13.68,2393.0,147.8,343.0,1,0,0,0,1,0,0,1,1
2011,90000,5.0,340000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,1,1
2018,30000,4.0,5830000,17.09,2993.0,261.4,620.0,1,0,0,0,1,0,0,1,2
2015,20000,5.0,350000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
2008,60000,5.0,150000,13.4,1794.0,125.0,157.887065,0,1,0,0,1,0,0,2,1
2019,7032,5.0,779000,19.0,1199.0,88.76,110.0,0,1,0,0,0,0,1,1,2
2014,100000,5.0,215000,25.0,1396.0,69.01,140.0,1,0,0,0,1,0,0,2,1
2019,25000,5.0,725000,15.41,1598.0,103.2,153.0,0,1,0,0,1,0,0,1,1
2011,70000,5.0,400000,16.2,1493.0,110.0,235.3596,1,0,0,0,1,0,0,3,1
2015,23500,5.0,250000,18.6,1199.0,76.8,106.5,0,1,0,0,1,0,0,1,1
2013,91400,5.0,310000,19.34,1198.0,76.0,104.0,0,1,0,0,1,0,0,2,2
2013,165500,9.0,509999,14.0,2523.0,75.0,200.0,1,0,0,0,1,0,0,2,1
2011,128000,5.0,450000,22.32,1582.0,126.32,259.8,1,0,0,0,1,0,0,2,1
2011,180000,5.0,130000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
2017,19723,5.0,525000,20.3,1199.0,84.0,114.0,0,1,0,0,0,1,0,1,2
2003,98000,8.0,300000,10.5,2179.0,120.0,290.0,1,0,0,0,1,0,0,1,1
2019,10000,5.0,409999,15.37,1196.0,73.0,101.0,0,1,0,0,1,0,0,1,1
2011,188000,5.0,305000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,2,1
2009,89322,5.0,210000,17.0,1197.0,80.0,111.79581,0,1,0,0,1,0,0,2,1
2012,70000,5.0,300000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,1,1
2020,5000,5.0,537000,17.0,1198.0,108.5,170.0,0,1,0,0,1,0,0,1,1
2019,25000,5.0,2150000,16.3,1956.0,170.63,350.0,1,0,0,0,0,1,0,1,1
2016,20000,5.0,760000,17.01,1591.0,121.4,154.9,0,1,0,0,1,0,0,1,1
2003,83000,5.0,110000,13.8,1299.0,70.0,104.93115499999999,0,1,0,0,1,0,0,2,1
2015,135000,5.0,600000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,1,1
2009,100000,5.0,221000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,2,1
2010,49000,5.0,300000,18.5,1197.0,80.0,111.79581,0,1,0,0,1,0,0,1,1
2015,90000,5.0,580000,20.45,1461.0,83.8,200.0,1,0,0,0,1,0,0,1,1
2017,70000,5.0,670000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2015,110000,5.0,350000,25.83,1498.0,99.0,215.0,1,0,0,0,1,0,0,2,1
2010,130000,5.0,320000,17.8,1248.0,75.0,190.0,1,0,0,0,1,0,0,3,1
2020,5000,2.0,679000,0.0,2523.0,70.0,200.0,1,0,0,0,1,0,0,1,1
2014,25000,5.0,250000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2018,44000,5.0,1150000,17.01,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,2
2011,35000,5.0,150000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,1,1
2012,65000,5.0,190000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2013,90000,5.0,150000,19.4,1405.0,70.0,135.4,1,0,0,0,1,0,0,2,1
2015,53000,5.0,270000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
2016,80000,5.0,350000,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
2017,50000,5.0,850000,19.6,1461.0,108.45,245.0,1,0,0,0,1,0,0,1,2
2018,40000,5.0,950000,21.13,1498.0,108.6,250.0,1,0,0,0,1,0,0,1,1
2013,58343,5.0,225000,21.79,998.0,67.05,90.0,0,1,0,0,0,0,1,1,1
2007,40000,5.0,72000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,2,1
2016,50000,5.0,265000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2009,200000,7.0,395000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,3,1
2017,70000,5.0,450000,19.09,1405.0,69.01,135.0,1,0,0,0,1,0,0,1,1
2010,48000,5.0,300000,15.8,1172.0,65.0,96.0,0,1,0,0,1,0,0,1,1
2006,140000,5.0,150000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,3,1
2011,80000,5.0,220000,23.03,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2010,83585,5.0,425000,21.43,1364.0,87.2,205.0,1,0,0,0,0,1,0,1,1
2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2017,23000,7.0,1750000,13.68,2393.0,147.8,343.0,1,0,0,0,0,1,0,1,1
2017,80000,7.0,660000,16.5,1493.0,70.0,195.0,1,0,0,0,1,0,0,1,1
2014,50000,5.0,600000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2013,70000,5.0,280000,25.0,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2017,98000,7.0,1750000,13.68,2393.0,147.51,343.0,1,0,0,0,0,1,0,1,1
2011,100000,5.0,280000,23.0,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,2,1
2008,70000,5.0,80000,15.26,1150.0,74.9,110.0,0,1,0,0,1,0,0,2,1
2016,30154,5.0,630000,25.2,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2008,100000,5.0,65000,18.0,995.0,62.0,90.3,0,1,0,0,1,0,0,3,1
2018,71500,5.0,825000,22.54,1396.0,88.73,219.7,1,0,0,0,0,1,0,1,1
2018,48000,5.0,700000,21.1,998.0,100.5,150.0,0,1,0,0,1,0,0,2,1
2012,60300,5.0,300000,22.07,1199.0,73.9,180.0,1,0,0,0,1,0,0,1,1
2012,120000,5.0,175000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
2016,30000,5.0,340000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
2015,125000,5.0,500000,23.59,1364.0,67.05,170.0,1,0,0,0,1,0,0,1,1
2015,70000,5.0,433000,25.83,1498.0,99.0,215.0,1,0,0,0,1,0,0,1,1
2016,11000,5.0,645000,14.3,1598.0,103.5,153.0,0,1,0,0,0,1,0,1,2
2010,90000,5.0,2000000,14.49,2993.0,258.0,560.0,1,0,0,0,1,0,0,2,2
2016,81000,5.0,650000,28.09,1248.0,88.5,200.0,1,0,0,0,0,1,0,2,1
2010,35000,5.0,190000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
2015,120000,7.0,1050000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,2,1
2017,120000,5.0,550000,17.57,1193.0,88.7,140.0,0,1,0,0,1,0,0,1,1
2012,120000,5.0,280000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,2,1
2015,50000,9.0,650000,14.95,2489.0,93.7,218.0,1,0,0,0,1,0,0,1,1
2017,90000,5.0,1250000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
2016,54000,7.0,725000,24.52,1248.0,88.5,200.0,1,0,0,0,1,0,0,2,1
2006,59000,4.0,114999,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,2,1
2012,50000,7.0,700000,12.12,2231.0,184.0,424.0,1,0,0,0,1,0,0,2,2
2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
2018,20000,5.0,340000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
2015,50000,5.0,400000,20.4,1197.0,83.11,113.0,0,1,0,0,1,0,0,1,1
2010,120000,7.0,315000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,2,1
2019,8500,5.0,5500000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2017,35000,5.0,894999,17.8,1497.0,117.3,145.0,0,1,0,0,1,0,0,1,1
2017,60000,5.0,650000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2016,50000,5.0,535000,19.87,1461.0,83.8,200.0,1,0,0,0,1,0,0,1,1
2016,56494,5.0,550000,18.2,1199.0,88.7,110.0,0,1,0,0,0,0,1,1,1
2018,2000,5.0,2475000,16.8,1984.0,150.0,350.0,1,0,0,0,0,1,0,1,2
2010,120000,5.0,220000,21.1,1248.0,73.9,113.0,1,0,0,0,1,0,0,1,1
2017,46000,5.0,509999,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2015,140000,7.0,919999,16.0,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
2013,110000,5.0,120000,18.2,1199.0,84.8,113.0,0,1,0,0,1,0,0,2,1
2017,35000,5.0,711000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2014,90000,7.0,500000,15.05,2179.0,147.9,320.0,1,0,0,0,1,0,0,2,1
2005,70000,5.0,125000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,4,1
2017,22000,5.0,2825000,15.73,1968.0,174.33,380.0,1,0,0,0,0,1,0,1,2
2018,48500,7.0,950000,25.47,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
2018,20000,5.0,640000,20.14,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2005,100000,5.0,110000,12.0,1493.0,100.0,128.46711499999998,0,1,0,0,1,0,0,2,2
2015,45000,5.0,550000,28.4,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2012,80000,5.0,300000,17.0,1405.0,70.0,132.389775,1,0,0,0,1,0,0,1,1
2016,50000,7.0,1165000,16.0,1997.0,140.0,320.0,1,0,0,0,1,0,0,1,1
2007,160000,7.0,280000,13.93,2956.0,138.1,320.0,1,0,0,0,1,0,0,2,1
2016,50000,7.0,700000,18.49,1493.0,100.0,240.0,1,0,0,0,1,0,0,1,1
2010,70000,5.0,180000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,2,1
2014,50000,7.0,600000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,2,1
2018,69779,5.0,600000,22.0,1197.0,81.8,113.0,0,1,0,0,0,1,0,1,2
2011,11000,5.0,175000,23.95,998.0,67.05,90.0,0,1,0,0,0,1,0,1,1
2016,70000,9.0,550000,15.96,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
2012,50000,5.0,330000,18.6,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
2017,15000,7.0,950000,15.4,1497.0,117.3,145.0,0,1,0,0,1,0,0,1,2
2007,210000,8.0,465000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
2012,110000,5.0,160000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
2011,77395,5.0,195000,20.0,1399.0,68.0,160.0,1,0,0,0,0,1,0,2,1
2013,25000,5.0,380000,18.5,1197.0,82.85,113.7,0,1,0,0,1,0,0,1,1
2015,20000,5.0,450000,19.1,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2009,80000,5.0,85000,17.0,1405.0,70.0,132.389775,1,0,0,0,1,0,0,2,1
2019,15000,5.0,1000000,22.1,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
2017,60000,5.0,600000,22.54,1396.0,88.73,219.7,1,0,0,0,1,0,0,1,1
2009,70000,5.0,160000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,1,1
2009,140000,5.0,280000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,2,1
2017,45000,5.0,3200000,19.33,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2019,30000,5.0,550000,19.44,999.0,75.0,95.0,0,1,0,0,1,0,0,2,1
2015,170000,7.0,1400000,12.99,2494.0,100.6,200.0,1,0,0,0,1,0,0,1,1
2018,20000,5.0,395000,23.01,999.0,67.0,91.0,0,1,0,0,1,0,0,1,1
2017,60000,5.0,350000,26.6,998.0,58.16,77.0,0,0,0,1,1,0,0,1,1
2010,146000,7.0,245000,14.0,2498.0,112.0,260.0,1,0,0,0,1,0,0,4,1
2019,10000,5.0,700000,24.0,1186.0,73.97,190.24,1,0,0,0,1,0,0,1,1
2017,20000,5.0,500000,18.9,1197.0,82.0,114.0,0,1,0,0,1,0,0,1,1
2018,50000,5.0,760000,27.39,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
2013,215000,7.0,830000,12.99,2494.0,100.0,200.0,1,0,0,0,1,0,0,1,1
2005,70000,5.0,98000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
2018,2000,5.0,2475000,16.8,1984.0,150.0,350.0,1,0,0,0,0,1,0,1,2
2013,67000,5.0,450000,23.59,1364.0,67.1,170.0,1,0,0,0,1,0,0,1,1
2018,38817,5.0,740000,27.39,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
2017,58000,5.0,275000,24.7,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
2015,30000,5.0,360000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,2,1
2011,100000,5.0,350000,23.0,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,2,1
2019,15000,5.0,425000,20.3,1086.0,68.0,99.0,0,1,0,0,1,0,0,1,1
2018,12000,5.0,459999,20.4,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2017,20000,5.0,509999,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2011,70000,5.0,1600000,14.21,2143.0,203.0,500.0,1,0,0,0,1,0,0,1,2
2017,24500,5.0,600000,25.8,1498.0,98.6,200.0,1,0,0,0,0,1,0,1,1
2000,100000,4.0,60000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,2,1
2017,9000,5.0,2711000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2018,28156,4.0,6000000,17.09,2993.0,261.4,620.0,1,0,0,0,0,1,0,1,2
2013,180000,5.0,385000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
2006,62900,5.0,135000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
2018,25000,5.0,560000,22.0,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
2017,5000,5.0,600000,20.14,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2013,170000,5.0,509999,20.45,1461.0,83.8,200.0,1,0,0,0,1,0,0,1,1
2013,120000,7.0,630000,20.77,1248.0,88.8,200.0,1,0,0,0,1,0,0,2,1
2018,30000,5.0,700000,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,1,1
2019,7500,5.0,5400000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
2013,40000,5.0,420000,25.8,1498.0,98.6,200.0,1,0,0,0,1,0,0,2,1
2017,9000,5.0,2711000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2012,25000,5.0,310000,21.5,1248.0,88.8,200.0,1,0,0,0,1,0,0,2,1
2017,52000,5.0,560000,21.66,1498.0,108.62,250.0,1,0,0,0,1,0,0,1,1
2014,60000,5.0,280000,23.0,1248.0,88.7,200.0,1,0,0,0,1,0,0,2,1
