,year,km_driven,seats,selling_price,mileage_no,engine_no,max_power_no,torque_nm,f_diesel,f_petrol,f_lpg,f_cng,seller_type_individual,seller_type_dealer,seller_type_trusted_dealer,owner_no,transmission_no
8061,2017,35000,5.0,600000,17.0,1197.0,80.0,111.79581,0,1,0,0,0,1,0,1,1
1230,2006,94000,5.0,190000,17.4,1599.0,104.0,148.0,0,1,0,0,1,0,0,2,1
6174,2016,56494,5.0,550000,18.2,1199.0,88.7,110.0,0,1,0,0,0,0,1,1,1
7354,2008,60000,5.0,45000,16.8,1405.0,68.0,127.48644999999999,1,0,0,0,1,0,0,2,1
1609,2018,19100,5.0,700000,19.0,1194.0,94.68,120.0,0,1,0,0,1,0,0,1,1
7605,2015,70000,7.0,875000,15.4,1997.0,120.0,280.0,1,0,0,0,1,0,0,1,1
7813,2011,95000,8.0,450000,11.79,2179.0,120.0,290.0,1,0,0,0,1,0,0,2,2
7927,2018,25000,5.0,690000,19.0,1194.0,94.68,120.0,0,1,0,0,1,0,0,1,1
4801,2016,60000,5.0,300000,17.88,1405.0,48.21,85.0,1,0,0,0,1,0,0,2,1
7094,2019,19600,5.0,990000,22.1,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
2732,2012,110000,5.0,225000,19.81,1086.0,68.05,99.04,0,1,0,0,1,0,0,1,1
7106,2014,183000,9.0,370000,15.96,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
3413,2016,68089,5.0,2000000,19.16,2494.0,157.7,213.0,0,1,0,0,0,0,1,1,2
6244,2015,90000,5.0,600000,27.3,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
5394,2012,96000,5.0,925000,19.62,1998.0,190.0,400.0,1,0,0,0,0,1,0,2,2
4189,2008,52000,5.0,275000,13.9,1599.0,103.2,146.11908499999998,0,1,0,0,1,0,0,2,1
3298,2018,50000,7.0,1100000,15.1,2179.0,152.87,360.0,1,0,0,0,1,0,0,1,1
8030,2014,300000,7.0,275000,15.3,2956.0,83.83,250.0,1,0,0,0,1,0,0,1,1
6203,2017,40000,5.0,900000,21.66,1498.0,108.6,250.0,1,0,0,0,1,0,0,1,2
3238,2017,45000,5.0,3200000,19.33,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
3477,2016,50000,5.0,388000,18.16,1196.0,86.8,112.0,0,1,0,0,1,0,0,2,1
7553,2016,67600,5.0,750000,14.81,1998.0,163.7,360.0,1,0,0,0,1,0,0,1,2
657,2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
790,2019,10000,5.0,720000,19.0,1194.0,94.68,120.0,0,1,0,0,1,0,0,1,1
3161,2011,42545,5.0,1075000,19.62,1998.0,190.0,400.0,1,0,0,0,0,1,0,1,2
7154,2008,120000,5.0,210000,18.7,1896.0,66.0,2059.3965,1,0,0,0,1,0,0,2,1
6698,2013,79328,7.0,750000,12.99,2494.0,100.6,200.0,1,0,0,0,0,0,1,2,1
2561,2015,60000,5.0,600000,13.49,2179.0,138.03,320.0,1,0,0,0,1,0,0,2,1
7692,2015,60000,5.0,425000,24.4,1120.0,71.0,180.4,1,0,0,0,1,0,0,1,1
1359,2013,100000,5.0,330000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,3,1
5972,2012,67000,5.0,265000,23.08,1461.0,63.12,160.0,1,0,0,0,1,0,0,2,1
2347,2013,50000,5.0,550000,16.3,1797.0,147.5,177.5,0,1,0,0,1,0,0,2,1
5517,2016,52000,5.0,775000,23.65,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
6570,2019,7032,5.0,779000,19.0,1199.0,88.76,110.0,0,1,0,0,0,0,1,1,2
2781,2015,110000,8.0,575000,14.02,2179.0,118.3,280.0,1,0,0,0,1,0,0,2,1
4825,2019,5621,5.0,650000,22.0,1197.0,81.8,113.0,0,1,0,0,0,0,1,1,2
6622,2014,60000,5.0,229999,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
6176,2019,5621,5.0,650000,22.0,1197.0,81.8,113.0,0,1,0,0,0,0,1,1,2
6149,2017,60000,7.0,1250000,16.0,2179.0,140.0,330.0,1,0,0,0,1,0,0,1,1
7104,2012,70000,5.0,180000,17.92,1086.0,62.1,96.1,0,1,0,0,1,0,0,1,1
5500,2012,60000,5.0,225000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,1,1
615,2012,70000,5.0,300000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
2575,2017,32500,5.0,651000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,2,1
6216,2010,120000,5.0,210000,21.12,1248.0,88.8,200.0,1,0,0,0,1,0,0,1,1
2314,2008,89000,5.0,150000,15.6,1586.0,104.68,1421.96425,0,1,0,0,1,0,0,2,1
1705,2013,70000,5.0,190000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
5767,2015,30000,5.0,625000,26.0,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
3340,2014,40000,5.0,254999,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
1780,2011,70000,5.0,320000,21.9,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,2,1
4162,2014,160000,5.0,600000,25.1,1498.0,98.6,200.0,1,0,0,0,1,0,0,1,1
803,2015,40000,5.0,210000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
857,2017,35000,5.0,300000,23.01,999.0,67.0,91.0,0,1,0,0,1,0,0,1,1
4647,2019,15000,6.0,1000000,19.01,1462.0,103.2,138.0,0,1,0,0,1,0,0,1,1
7675,2011,90000,5.0,250000,21.1,1248.0,73.9,113.0,1,0,0,0,1,0,0,3,1
990,2014,50000,7.0,550000,20.77,1248.0,88.76,200.0,1,0,0,0,1,0,0,2,1
7453,2019,25000,5.0,466000,20.3,1086.0,68.0,99.0,0,1,0,0,1,0,0,4,2
8022,2014,70000,7.0,600000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
5340,2010,80000,8.0,350000,11.96,1298.0,80.0,103.0,0,1,0,0,1,0,0,1,1
5749,2014,35000,7.0,545000,22.8,1373.0,80.9,110.0,0,0,0,1,1,0,0,1,1
219,2017,60000,7.0,800000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
6673,2011,500000,7.0,350000,12.99,2494.0,100.57,200.0,1,0,0,0,1,0,0,2,1
1288,2004,113000,5.0,60000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
3163,2017,41232,5.0,589000,26.59,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
582,2012,76000,5.0,210000,20.36,1197.0,78.9,111.7,0,1,0,0,1,0,0,4,1
2618,2011,137000,5.0,200000,26.2,998.0,58.2,77.0,0,0,0,1,1,0,0,1,1
43,2013,86300,5.0,425000,16.8,1497.0,116.3,146.0,0,1,0,0,0,1,0,1,1
1234,2004,90000,5.0,55000,16.8,1405.0,62.0,122.583125,1,0,0,0,1,0,0,3,1
5735,2014,120000,5.0,225000,22.3,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
3527,2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
7860,2017,45000,5.0,3200000,19.33,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
1892,2009,70000,5.0,150000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,4,1
4960,2011,60000,5.0,235000,20.92,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
7117,2016,100000,9.0,900000,13.58,2499.0,72.4,171.0,1,0,0,0,1,0,0,1,1
7857,2016,30000,5.0,480000,24.0,1120.0,70.0,160.0,1,0,0,0,1,0,0,1,1
6715,2008,250000,8.0,425000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,3,1
1071,2018,28156,4.0,6000000,17.09,2993.0,261.4,620.0,1,0,0,0,0,1,0,1,2
718,2016,40000,6.0,300000,18.15,1198.0,82.0,115.0,0,1,0,0,1,0,0,1,1
2364,2006,90000,5.0,120000,18.9,998.0,67.0,90.0,0,1,0,0,1,0,0,2,1
1505,2017,27000,5.0,350000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
670,2012,90000,5.0,215000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,3,1
4689,2017,60000,5.0,720000,28.09,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
2952,2011,50000,5.0,200000,17.0,1405.0,71.0,135.0,1,0,0,0,1,0,0,2,1
6768,2012,80000,5.0,330000,16.8,1497.0,116.3,146.0,0,1,0,0,1,0,0,2,1
6500,2018,43000,5.0,700000,27.4,1498.0,98.63,200.0,1,0,0,0,1,0,0,1,1
5903,2017,71000,5.0,680000,27.39,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
897,2006,110000,5.0,165000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,2,1
6540,2018,27000,5.0,950000,22.77,1498.0,98.59,205.0,1,0,0,0,0,1,0,1,1
2666,2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
3193,2017,50000,5.0,900000,20.37,1461.0,108.45,240.0,1,0,0,0,1,0,0,1,1
2890,2015,120000,5.0,600000,26.21,1248.0,88.5,200.0,1,0,0,0,1,0,0,2,1
6428,2017,60000,5.0,409999,23.84,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
1530,2018,12000,7.0,3250000,10.91,3198.0,197.0,470.0,1,0,0,0,1,0,0,1,2
3544,2015,28000,7.0,1050000,15.1,2179.0,140.0,330.0,1,0,0,0,1,0,0,2,1
6794,2012,120000,5.0,200000,23.03,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
6095,2014,60000,7.0,684000,20.77,1248.0,88.8,200.0,1,0,0,0,1,0,0,2,1
6487,2013,80000,5.0,200000,22.1,1248.0,76.9,205.0,1,0,0,0,1,0,0,1,1
3939,2018,25000,5.0,750000,17.0,1198.0,108.5,170.0,0,1,0,0,1,0,0,1,1
3749,2018,40000,7.0,1500000,16.36,2179.0,140.0,320.0,1,0,0,0,1,0,0,1,1
6685,2012,70000,5.0,140000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,4,1
3680,2018,46000,5.0,630000,28.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
6202,2016,20000,5.0,550000,20.4,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
1874,2018,6001,5.0,640000,15.9,1496.0,120.69,149.0,0,1,0,0,0,1,0,1,1
2370,2018,33360,5.0,925000,22.77,1498.0,98.59,205.0,1,0,0,0,0,1,0,1,1
1769,2014,13500,5.0,450000,18.2,1199.0,82.4,108.5,0,1,0,0,1,0,0,1,1
5916,2007,70000,5.0,220000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,1,1
4962,2013,35000,5.0,395000,14.3,1598.0,103.5,153.0,0,1,0,0,1,0,0,2,2
1983,2019,4875,5.0,484999,21.63,998.0,67.04,90.0,0,1,0,0,0,1,0,1,1
531,2014,15000,7.0,317000,15.42,1405.0,70.0,135.0,1,0,0,0,1,0,0,1,1
5832,2008,120000,5.0,155000,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,2,1
6443,2010,120000,7.0,300000,14.0,2498.0,112.0,260.0,1,0,0,0,1,0,0,1,1
4125,2016,30000,5.0,280000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
2881,2018,46000,7.0,2900000,14.24,2755.0,174.5,420.0,1,0,0,0,1,0,0,1,1
81,2015,90000,5.0,610000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,1,1
4022,2013,70000,5.0,350000,21.9,1396.0,88.76,219.6,1,0,0,0,1,0,0,2,1
6612,2007,100000,4.0,60000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,2,1
5810,2013,120000,5.0,295000,23.2,1248.0,73.94,190.0,1,0,0,0,1,0,0,1,1
2163,2012,70000,5.0,280000,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,2,1
731,2018,10000,5.0,500000,20.14,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
2339,2011,70000,5.0,215000,23.03,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
5918,2013,75000,5.0,225000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
2232,2013,70000,5.0,300000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
3889,2006,100000,5.0,150000,14.0,1061.0,64.0,84.33718999999999,0,1,0,0,1,0,0,2,1
4031,2015,90000,5.0,434999,18.6,1197.0,81.83,114.7,0,1,0,0,1,0,0,2,1
7664,2015,60000,5.0,965000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
5154,2018,18000,5.0,560000,21.66,1498.0,108.62,250.0,1,0,0,0,1,0,0,1,1
4685,2016,60000,5.0,355000,21.79,998.0,67.05,90.0,0,1,0,0,0,1,0,1,1
3296,2015,50000,8.0,1000000,12.99,2494.0,100.6,200.0,1,0,0,0,1,0,0,1,1
3898,2015,50000,5.0,575000,19.0,1199.0,88.7,110.0,0,1,0,0,1,0,0,1,2
6594,2012,80000,5.0,300000,21.9,1396.0,88.76,219.6,1,0,0,0,1,0,0,2,1
2705,2013,50000,5.0,3600000,11.74,2987.0,254.8,619.0,1,0,0,0,1,0,0,1,2
1255,2012,50000,5.0,1400000,14.84,2143.0,170.0,400.0,1,0,0,0,1,0,0,1,2
2104,2015,145000,5.0,900000,22.7,1582.0,126.2,259.88,1,0,0,0,1,0,0,1,1
4385,2018,31000,5.0,535000,24.04,999.0,67.0,91.0,0,1,0,0,0,1,0,1,2
4482,2016,64000,5.0,450000,20.4,1197.0,81.8,113.0,0,1,0,0,1,0,0,1,1
4478,2015,70000,7.0,800000,15.4,1997.0,120.0,280.0,1,0,0,0,1,0,0,1,1
898,2010,100000,5.0,270000,21.9,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,4,1
428,2019,40000,5.0,700000,23.8,1498.0,78.9,160.0,1,0,0,0,1,0,0,1,2
7795,2013,65000,5.0,375000,28.4,1248.0,74.0,190.0,1,0,0,0,0,1,0,1,1
4372,1998,110000,5.0,68000,13.1,1598.0,77.0,121.0,0,1,0,0,1,0,0,3,1
6362,2016,28180,5.0,620000,23.65,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
1222,2006,40000,5.0,100000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,1,1
6587,2019,7500,5.0,5400000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
4932,2017,59500,5.0,421000,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,2,1
5841,2019,19000,5.0,700000,18.6,1197.0,81.86,117.0,0,1,0,0,1,0,0,1,1
6576,2015,110000,7.0,503000,14.1,2179.0,147.94,320.0,1,0,0,0,1,0,0,1,1
3377,2018,35000,7.0,900000,21.04,1461.0,83.8,200.0,1,0,0,0,1,0,0,1,1
6141,2013,67082,5.0,371000,21.21,1197.0,81.8,113.0,0,1,0,0,0,1,0,2,1
1621,2015,70000,5.0,330000,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,3,1
7259,2008,200000,7.0,250000,13.6,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
3164,2015,40200,7.0,445000,21.0,1498.0,74.96,210.0,1,0,0,0,0,1,0,1,1
4427,2017,56290,5.0,450000,24.0,1186.0,73.97,190.24,1,0,0,0,0,1,0,1,1
6488,2019,35000,5.0,459999,26.6,998.0,58.16,77.0,0,0,0,1,1,0,0,1,1
1096,2017,9000,5.0,2625000,13.6,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
2715,2014,10300,5.0,185000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
2072,2013,140000,5.0,1300000,18.88,1995.0,184.0,380.0,1,0,0,0,1,0,0,2,2
7342,2015,59235,5.0,850000,19.67,1582.0,126.2,259.9,1,0,0,0,0,1,0,1,1
7639,2012,59000,7.0,560000,16.02,1373.0,93.7,130.0,0,1,0,0,1,0,0,1,1
4151,2015,90000,5.0,900000,15.29,1591.0,121.3,151.0,0,1,0,0,1,0,0,1,1
3341,2016,41000,5.0,500000,18.7,1199.0,88.7,110.0,0,1,0,0,1,0,0,1,1
6851,2018,25000,5.0,720000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2588,2010,66444,5.0,160000,26.2,998.0,58.2,77.0,0,0,1,0,1,0,0,1,1
1788,2014,132000,5.0,560000,19.72,1461.0,108.45,245.0,1,0,0,0,1,0,0,2,1
4071,2011,60000,5.0,500000,19.3,1248.0,73.9,190.0,1,0,0,0,1,0,0,2,1
528,2012,90000,5.0,450000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,1,1
6445,2014,90000,5.0,465000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
192,2010,120600,5.0,215000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,2,1
3592,2011,78562,5.0,250000,20.0,1399.0,68.0,160.0,1,0,0,0,0,1,0,1,1
1126,2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
3571,2017,80000,7.0,660000,16.5,1493.0,70.0,195.0,1,0,0,0,1,0,0,1,1
7592,2019,3500,5.0,450000,23.84,1199.0,83.83,114.0,0,1,0,0,1,0,0,1,1
6623,2013,80000,5.0,375000,23.4,1248.0,74.0,190.0,1,0,0,0,1,0,0,4,1
304,2014,70000,5.0,409000,19.1,1197.0,85.8,114.0,0,1,0,0,1,0,0,2,1
3658,2011,120000,5.0,135000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,2,1
1292,2015,90000,5.0,600000,22.77,1498.0,98.59,205.0,1,0,0,0,1,0,0,1,1
70,2017,80000,5.0,500000,21.66,1498.0,108.62,250.0,1,0,0,0,1,0,0,1,1
3684,2018,25000,5.0,764000,20.73,1373.0,91.1,130.0,0,1,0,0,1,0,0,1,1
4649,2018,40000,5.0,600000,19.0,1197.0,85.8,114.0,0,1,0,0,1,0,0,1,1
2687,2015,36000,5.0,500000,17.19,1197.0,81.86,114.73,0,1,0,0,1,0,0,1,1
3478,2011,80000,5.0,225000,20.36,1197.0,78.9,111.8,0,1,0,0,1,0,0,2,1
7862,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
831,2007,100000,5.0,95000,17.8,1086.0,63.0,96.10517,0,1,0,0,1,0,0,2,1
4105,2008,136500,8.0,375000,12.7,2609.0,120.0,290.0,1,0,0,0,1,0,0,4,1
1456,2006,80000,5.0,93150,17.7,1497.0,78.0,124.54445499999999,0,1,0,0,1,0,0,2,1
2607,2012,90000,5.0,375000,20.54,1598.0,103.6,250.0,1,0,0,0,1,0,0,1,1
7352,2017,40000,5.0,860000,22.0,1582.0,126.2,259.87,1,0,0,0,1,0,0,2,1
238,2015,80000,7.0,640000,20.77,1248.0,88.76,200.0,1,0,0,0,1,0,0,1,1
92,2015,45000,5.0,351000,19.81,1086.0,68.05,99.04,0,1,0,0,0,1,0,2,1
2977,2014,300000,7.0,700000,12.99,2494.0,100.6,200.0,1,0,0,0,1,0,0,2,1
3567,2016,70000,5.0,800000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
7638,2018,33000,5.0,540000,27.28,1047.0,69.0,140.0,1,0,0,0,1,0,0,1,1
5638,2007,75000,5.0,110000,17.8,1086.0,63.0,96.10517,0,1,0,0,1,0,0,2,1
4043,2012,90000,5.0,275000,19.0,1405.0,71.0,135.0,1,0,0,0,1,0,0,2,1
4486,2019,7000,5.0,490000,21.63,998.0,67.0,90.0,0,1,0,0,1,0,0,1,1
5968,2016,120000,7.0,790000,24.52,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
4295,2018,10500,6.0,550000,18.15,1198.0,82.0,115.0,0,1,0,0,1,0,0,1,1
7181,2012,90000,5.0,254999,23.0,1396.0,90.0,219.66895999999997,1,0,0,0,1,0,0,1,1
1001,2014,37000,7.0,480000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
4210,2011,72000,5.0,400000,22.9,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
7787,2018,22000,5.0,400000,20.3,1199.0,84.0,114.0,0,1,0,0,1,0,0,1,1
2377,2018,20706,5.0,650000,23.8,1499.0,98.63,215.0,1,0,0,0,0,1,0,1,1
4557,2016,40800,5.0,300000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,1,1
5223,2014,90000,7.0,500000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,1,1
6695,2013,58343,5.0,225000,21.79,998.0,67.05,90.0,0,1,0,0,0,0,1,1,1
3246,2017,58000,7.0,1295000,17.6,2179.0,153.86,400.0,1,0,0,0,0,1,0,1,2
5004,2020,15000,5.0,810000,24.3,1248.0,88.5,200.0,1,0,0,0,1,0,0,1,1
1532,2013,70000,5.0,310000,25.0,1396.0,69.0,140.0,1,0,0,0,1,0,0,1,1
2410,2013,25000,5.0,245000,18.2,1199.0,84.8,113.0,0,1,0,0,1,0,0,1,1
4943,2015,39000,7.0,1225000,16.0,2179.0,140.0,330.0,1,0,0,0,0,1,0,1,1
411,2017,45000,5.0,3200000,19.33,1999.0,177.0,430.0,1,0,0,0,0,1,0,1,2
7619,2010,70000,5.0,260000,20.0,1399.0,68.0,160.0,1,0,0,0,1,0,0,1,1
7794,2015,50000,5.0,550000,28.09,1248.0,88.5,200.0,1,0,0,0,0,1,0,2,1
6825,2008,40000,5.0,135000,12.85,1396.0,99.6,124.0,0,1,0,0,1,0,0,4,1
2805,2007,260000,7.0,600000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,3,1
7507,2020,25000,5.0,800000,21.66,1498.0,108.62,250.0,1,0,0,0,1,0,0,1,1
6496,2015,33000,5.0,610000,20.73,1373.0,91.1,130.0,0,1,0,0,1,0,0,1,1
3082,2019,20000,5.0,3800000,18.0,1969.0,190.0,400.0,1,0,0,0,1,0,0,1,2
4515,2005,50000,5.0,80500,13.2,1495.0,94.0,122.583125,0,1,0,0,1,0,0,3,1
1736,2019,5000,5.0,800000,17.19,1197.0,81.86,114.73,0,1,0,0,1,0,0,1,1
7583,2006,110000,5.0,100000,16.8,1405.0,62.0,122.583125,1,0,0,0,1,0,0,3,1
5112,2015,80000,7.0,550000,15.96,2523.0,62.1,195.0,1,0,0,0,1,0,0,2,1
7415,2018,10000,5.0,350000,20.3,998.0,68.05,94.14,0,1,0,0,1,0,0,2,1
6431,2003,50000,4.0,50000,16.1,796.0,37.0,59.0,0,1,0,0,1,0,0,3,1
7746,2017,56800,5.0,1250000,12.4,2499.0,134.0,320.0,1,0,0,0,1,0,0,1,1
6652,2010,120000,5.0,120000,18.9,1061.0,67.0,84.0,0,1,0,0,1,0,0,3,1
633,2019,25000,5.0,360000,23.95,998.0,67.05,90.0,0,1,0,0,1,0,0,1,1
3021,2009,110000,5.0,120000,18.2,1061.0,64.0,84.0,0,1,0,0,1,0,0,2,1
498,2019,30000,5.0,700000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,1,1
2463,2010,46533,5.0,220000,18.9,998.0,67.1,90.0,0,1,0,0,0,1,0,1,1
6956,2018,25000,5.0,700000,18.6,1197.0,81.86,114.73,0,1,0,0,1,0,0,1,1
637,2017,70000,9.0,700000,15.96,2523.0,63.0,180.0,1,0,0,0,1,0,0,1,1
720,2014,35000,5.0,300000,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
288,2018,7976,5.0,4600000,17.9,2143.0,170.0,400.0,1,0,0,0,1,0,0,1,2
757,2011,80000,5.0,180000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
3378,2000,90000,5.0,75000,12.8,1489.0,35.5,72.9,1,0,0,0,1,0,0,2,1
3505,2018,100000,5.0,700000,28.4,1248.0,74.02,190.0,1,0,0,0,1,0,0,2,1
3089,2017,25538,5.0,625000,16.78,1496.0,88.73,132.0,0,1,0,0,0,0,1,1,1
4436,2013,68000,5.0,355000,22.1,1248.0,76.9,205.0,1,0,0,0,1,0,0,1,1
4836,2014,50000,5.0,240000,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,1,1
5593,2013,136000,7.0,355000,18.2,1248.0,73.8,172.5,1,0,0,0,1,0,0,2,1
449,2014,25000,5.0,385000,23.1,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
596,2010,73730,5.0,200000,18.2,998.0,67.1,90.0,0,1,0,0,0,1,0,1,1
4046,2013,200000,7.0,850000,11.18,2696.0,184.0,402.0,1,0,0,0,1,0,0,1,2
7737,2010,60000,5.0,110000,18.6,1199.0,79.4,108.0,0,1,0,0,1,0,0,2,1
1068,2017,70000,5.0,844999,28.09,1248.0,88.5,200.0,1,0,0,0,0,1,0,1,1
1942,2010,110000,5.0,200000,17.3,1061.0,64.0,84.33718999999999,0,1,0,0,1,0,0,2,1
1647,2015,110000,5.0,470000,26.59,1248.0,74.0,190.0,1,0,0,0,1,0,0,1,1
7134,2010,70000,5.0,148000,14.7,1150.0,76.0,109.83447999999999,0,1,0,0,1,0,0,3,1
5354,2018,13120,5.0,390000,25.17,799.0,53.3,72.0,0,1,0,0,1,0,0,1,1
2700,2017,100000,7.0,620000,16.5,1493.0,70.0,195.0,1,0,0,0,1,0,0,2,1
1700,2015,18500,5.0,409999,20.51,998.0,67.04,90.0,0,1,0,0,1,0,0,1,1
8026,2008,120000,5.0,100000,19.09,1396.0,69.0,135.0,1,0,0,0,1,0,0,1,1
6049,2009,141000,5.0,125000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
3844,2017,56290,5.0,450000,24.0,1186.0,73.97,190.24,1,0,0,0,0,1,0,1,1
6661,2012,35000,5.0,240000,18.9,998.0,67.1,90.0,0,1,0,0,1,0,0,1,1
3914,2012,138000,8.0,650000,12.8,2494.0,102.0,200.05565999999996,1,0,0,0,1,0,0,2,1
3927,2010,68700,5.0,179000,19.0,998.0,66.1,90.0,0,1,0,0,1,0,0,3,1
2123,2012,80000,5.0,195000,21.1,814.0,55.2,74.5,0,1,0,0,1,0,0,2,1
4216,2019,20000,5.0,5150000,22.37,2487.0,214.56,202.0,0,1,0,0,0,1,0,1,2
86,2016,38000,5.0,275000,24.7,796.0,47.3,69.0,0,1,0,0,0,1,0,1,1
2308,2016,65000,8.0,1000000,12.99,2494.0,100.6,200.0,1,0,0,0,1,0,0,1,1
2677,2019,7500,5.0,5400000,16.78,1995.0,190.0,400.0,1,0,0,0,0,1,0,1,2
5487,2017,30000,5.0,470000,18.9,1197.0,81.86,113.75,0,1,0,0,1,0,0,1,1
3589,2018,20000,6.0,450000,18.15,1198.0,82.0,115.0,0,1,0,0,1,0,0,1,1
6764,2014,30000,5.0,229999,22.74,796.0,47.3,69.0,0,1,0,0,1,0,0,2,1
2594,2015,60000,5.0,345000,24.0,1120.0,70.0,160.0,1,0,0,0,1,0,0,1,1
7720,2019,20000,5.0,1132000,17.0,1197.0,110.0,200.0,0,1,0,0,1,0,0,1,1
3058,2015,108000,5.0,850000,19.67,1582.0,126.2,259.9,1,0,0,0,1,0,0,1,1
1029,2017,105000,5.0,1125000,21.38,1396.0,88.7,219.7,1,0,0,0,1,0,0,1,1
4081,2018,40000,5.0,600000,21.66,1498.0,108.62,250.0,1,0,0,0,1,0,0,1,1
2876,2013,72500,5.0,1200000,23.3,1984.0,150.0,350.0,1,0,0,0,1,0,0,2,2
4708,2004,248200,5.0,80000,16.1,1405.0,70.0,132.389775,1,0,0,0,1,0,0,2,1
6412,2006,60000,5.0,85000,19.7,796.0,46.3,62.0,0,1,0,0,1,0,0,2,1
